100 
800.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
880.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
960.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1040.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1120.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1200.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1280.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1360.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1440.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1520.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1600.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1680.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1760.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1840.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1920.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2000.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2080.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2160.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2240.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2320.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2400.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2480.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2560.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2640.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2720.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2800.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2880.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2960.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
3040.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
3120.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
3200.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
3280.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
3360.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
3440.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
3520.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
3600.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
3680.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
3760.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
3840.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
3920.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
4000.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
4080.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
4160.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
4240.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
4320.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
4400.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
4480.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
4560.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
4640.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
4720.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
4800.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
4880.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
4960.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
5040.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
5120.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
5200.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
5280.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
5360.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
5440.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
5520.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
5600.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
5680.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
5760.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
5840.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
5920.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
6000.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
6080.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
6160.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
6240.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
6320.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
6400.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
6480.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
6560.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
6640.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
6720.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
6800.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
6880.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
6960.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
7040.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
7120.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
7200.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
