97 
1000.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1080.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1160.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1240.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1320.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1400.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1480.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1560.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1640.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1720.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1800.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1880.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
1960.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2040.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2120.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2200.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2280.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2360.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2440.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2520.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2600.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2680.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2760.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
2840.00 	   0.00 	  40.00 	   0.00 	  10.00 	   1.00 	   0.00 	 1 
